NO,체험프로그램명,체험처명,체험처유형,체험프로그램 직업유형,체험유형,초등학교대상여부,중학교대상여부,고등학교대상여부,위도,경도,체험인원,유무료구분,유료금액,체험시간,대면비대면구분,안전도,교육기부인증기관여부,체험지역명,체험진행장소
216,특별한 나 함께하는 우리 ( 인성교육 * 의사소통 * 자기효능감 * 공감능력 ),꿈을Dream,개인사업장,기타,캠프형,Y,Y,Y,37.5789893397103,126.86144356167928,1000,유료,400000.0,4.0,79001,,62001.0,경기 고양시,학교
215,꿈의 마을 프로젝트 (기업가정신 * 4차산업혁명),꿈을Dream,개인사업장,기타,캠프형,Y,Y,Y,37.57896221692733,126.86136436574068,1000,유료,400000.0,4.0,79001,,62001.0,경기 고양시,학교
214,The Code Project (리더십 · 자신감 · 팀빌딩 · 협동심),꿈을Dream,개인사업장,기타,캠프형,Y,Y,Y,37.5790072266063,126.8613303196102,1000,유료,400000.0,4.0,79001,,62001.0,경기 고양시,학교
213,손으로 만드는 나만의 '이모티콘',럭스웹,개인사업장,미디어 콘텐츠 디자이너,직업실무체험형,Y,Y,Y,37.299876348877206,126.8358690725976,40,유료,100000.0,4.0,79001,,62001.0,경기 안산시,학교
212,Dream Maker 프로젝트 (진로동기부여),꿈을Dream,개인사업장,기타,캠프형,Y,Y,Y,37.5799444374176,126.860258630499,1000,유료,400000.0,4.0,79001,,62001.0,경기 고양시,학교
211,학교방문형 진로 프로그램(인문학),대전청소년위캔센터,공공기관/공기업,기타,현장직업체험형,Y,Y,Y,36.327042916412616,127.43292864988878,30,유료,15000.0,90.0,79001,,62001.0,대전 동구,체험처
210,보령머드 천연비누 공예,보미네,개인사업장,기타,직업실무체험형,Y,Y,Y,36.3527585942195,126.599375114862,30,유료,25000.0,1.0,79001,,,충남 보령시,학교
209,처음 만나는 바이브 코딩 : 나만의 모바일 앱 만들기,한국열린평생교육원,개인사업장,응용 소프트웨어 개발자,현장직업체험형,Y,Y,Y,37.4887584401821,126.725228254747,18,유료,50000.0,12.0,79001,,62001.0,인천 부평구,체험처
208,꽃과함께자라는우리(꺽꽂이키우기),헤오름치유농업연구소,개인사업장,원예작물 재배원,강연형,Y,Y,,36.4816788992204,127.326858644491,40,유료,13000.0,1.0,79001,,,세종 세종시,학교
207,KORAD와 함께하는 방사성폐기물 안전 및 진로체험,한국원자력환경공단 본사,공공기관/공기업,정부·공공행정 전문가,강연형,,Y,,35.8402398290981,129.196868309458,150,무료,,1.0,79001,5.0,,경북 경주시,체험처
206,마음회복감성액자초록사진관,헤오름치유농업연구소,개인사업장,원예작물 재배원,강연형,Y,Y,,36.4816788992204,127.326858644491,40,유료,13000.0,1.0,79001,,,세종 세종시,학교
205,꿈을 빚다(과일모찌 만들기),달래강72,개인사업장,기타 조리사,현장직업체험형,,Y,,36.95866060735485,127.88260469963946,40,유료,25000.0,2.0,79001,,,충북 충주시,체험처
204,[3D모델링] 내 손으로 디자인하는 세상: 틴커캐드 3D 모델링,두드림연구소,민간기업,로봇공학 기술자 및 연구원,직업실무체험형,Y,Y,,36.1897296235488,127.100973418802,30,유료,15000.0,2.0,79001,5.0,62001.0,충남 논산시,학교
203,[체험처방문형] 찾아오는 반려견 행동지도·산책교육 진로체험,동물이음 사회적협동조합(창원지점),민간기업,동물학,직업실무체험형,,Y,Y,35.22770561455298,128.65099919699017,5,유료,50000.0,2.0,79001,,,경남 창원시,체험처
202,[학교방문형] 찾아가는 동물교감치유 교실,동물이음 사회적협동조합(창원지점),민간기업,상담심리/심리치료,대화형,Y,Y,,35.2269052381334,128.651705893433,9,유료,50000.0,2.0,79001,,,경남 창원시,학교
201,[학교방문형] 찾아가는 반려동물·진로직업 교실,동물이음 사회적협동조합(창원지점),민간기업,동물학,직업실무체험형,Y,Y,,35.2269052381334,128.651705893433,15,유료,25000.0,2.0,79001,,,경남 창원시,학교
200,🎨 클레이페인팅솝 만들기 | 비누공예가 직업체험,솝솝의 작업실,개인사업장,제품 디자이너,현장직업체험형,Y,Y,Y,37.4831837824731,126.948287683276,10,유료,20000.0,2.0,79001,,,서울 관악구,체험처
199,♻️ 친환경 올인원 샴푸바 만들기,솝솝의 작업실,개인사업장,제품 디자이너,현장직업체험형,Y,Y,Y,37.4831837824731,126.948287683276,10,유료,20000.0,2.0,79001,,,서울 관악구,체험처
198,[학교방문형] 찾아가는 동물사랑·반려문화 교실,동물이음 사회적협동조합(창원지점),민간기업,동물학,강연형,Y,,,35.2269052381334,128.651705893433,20,유료,15000.0,2.0,79001,,,경남 창원시,학교
197,인테리어 시장 및 자재 유통 체험 목표,유한회사 에이치엠,민간기업,기타,현장직업체험형,Y,Y,Y,37.5667867022968,126.817787577728,30,유료,20000.0,90.0,79001,,,서울 강서구,체험처
196,진로체험 애견미용사,동반,개인사업장,반려동물 미용 및 관리 종사원,현장직업체험형,,Y,Y,36.1757415310546,127.77059384827,30,유료,20000.0,2.0,79001,,,충북 영동군,체험처
195,신비한 타조 생태 탐구와 사육사 직업 체험,헤이리치,개인사업장,가축 사육 종사원,현장견학형,Y,,,35.3093365916179,128.381850320001,24,유료,18000.0,60.0,79001,,,경남 함안군,체험처
194,마음을 나누는 심리상담사,도담아동발달센터양산점,개인사업장,임상심리사,현장직업체험형,Y,Y,Y,35.31040466045321,129.00562003909585,20,무료,,1.0,79001,,62001.0,경남 양산시,체험처
193,우드버닝,영양목재문화체험장,공공기관/공기업,제품 디자이너,현장직업체험형,Y,,,36.70095872950805,129.11231764573247,5,유료,8000.0,1.0,79001,,,경북 영양군,체험처
192,즐겁고 신나는 승마&직업체험,탄금승마클럽,개인사업장,기타,현장직업체험형,,Y,,36.95951956757936,127.88432690805244,30,유료,25000.0,2.0,79001,,,충북 충주시,학교
191,"신입생 오리엔테이션 Hello, New Start 캠프  [AI + ㈜비전에듀랩 워크북 활용]",(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
190,문해력 딥 리터러시 캠프 [㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
189,문해력 성장 레시피 흑백 리터러시 챌린지 캠프 [㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
188,경제·금융 FQ(Financial Quotient) 머니 원정대 캠프[AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
187,퍼실리테이션 WITH TALK 캠프,(주)비전에듀랩,민간기업,인문과학 연구원,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
186,"이미지메이킹 : 형태, 색, 태도(집중형, 분산형 선택 가능) / 퍼스널컬러 진단 가치 시각화 프로젝트 비주얼 디렉팅 캠프 [AI + ㈜비전에듀랩 워크북 활용]",(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
185,버크만 리더십 컬러 코드 캠프,(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
184,스피치 프레젠테이션 S.P.E.A.K 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
183,"퍼스널브랜딩 I-Dentity 내 삶을 이끄는 힘, 셀프리더십 캠프 [AI + ㈜비전에듀랩 워크북 활용]",(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
182,학생자치 리더십 부스터 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
181,DiSC 리더십 레벨업 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
180,함께 만드는 미래 리더십 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
179,성인지 감수성 양성평등 WITH RESPECT 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
178,스트레스 관리 Mind-Gym 내 마음의 근력 키우기 캠프  [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
177,"시티즌크래프트 : 나를 찾고, 우리를 잇는 민주시민교육 [AI + ㈜비전에듀랩 워크북 활용]",(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
176,올바른 인성 함양 WITH PLAY 인성 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
175,중학생 원데이 클래스 자기소개서 & 면접 [AI + ㈜비전에듀랩 워크북 활용] 증거와 논리로 완성하는 나 입증 캠프,(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
174,시원한 여름 바다 만들기-디오션디오라마,조인공작소,개인사업장,기타,직업실무체험형,Y,Y,Y,36.3635250963285,127.353659081769,70,유료,25000.0,2.0,79001,,,대전 유성구,학교
173,가죽제품 디자이너 직업체험 & 카드지갑 제작,주식회사포인방,민간기업,기타,현장직업체험형,Y,Y,Y,37.3884840763235,126.935679913117,15,유료,30000.0,2.0,79001,,,경기 안양시,학교
172,원예 체험(환경교육) - 테라리움 작은 지구 만들기,조인공작소,개인사업장,기타,직업실무체험형,Y,Y,Y,36.3622851114387,127.356257593324,80,유료,35000.0,2.0,79001,,,대전 유성구,학교
171,찾아가는 공연&진로토크프로그램 - 어린이 청소년 뮤지컬 [LINK:모두를 잇다],인터플롯,민간기업,기타 시각 및 공연 예술가,강연형,Y,Y,Y,37.6404746204669,127.011173751297,300,유료,2500000.0,2.0,79001,,,서울 강북구,학교
170,메이킹창원②-창원 특산물과 연계한 생활소품 만들기,창원시설관리공단(우리누리청소년문화센터),공공기관/공기업,제품 디자이너,직업실무체험형,,Y,,35.2404201354842,128.590361596706,20,유료,10000.0,2.0,79001,,62001.0,경남 창원시,체험처
169,식물 동정법을 체험하고 표본을 만들어보는 <어쩌다 식물학자>,국립호남권생물자원관,공공기관/공기업,자연과학 연구원,현장직업체험형,,Y,Y,34.7669417683597,126.366391254665,30,유료,10000.0,2.0,79001,,62001.0,전남 목포시,체험처
168,메이킹창원①-팻 아이싱쿠키,창원시설관리공단(우리누리청소년문화센터),공공기관/공기업,기타 조리사,직업실무체험형,,Y,,35.2404201354842,128.590361596706,20,유료,10000.0,2.0,79001,,62001.0,경남 창원시,체험처
167,지역연계 AIㆍDX 진로직업체험 프로그램,연암공과대학교,학교/대학교,인공지능/전문가시스템응용,학과체험형,Y,Y,Y,35.165247532728394,128.09812554043313,30,무료,,3.0,79001,,62001.0,경남 진주시,체험처
166,찾아가는 저작권 교육,한국저작권위원회,공공기관/공기업,기타,강연형,Y,Y,Y,35.17909205168867,128.13425235250116,30,무료,,2.0,79003,,62001.0,경남 진주시,학교
165,은공예 체험(출강가능),주얼리아카데미학원,개인사업장,공예원,직업실무체험형,Y,Y,Y,35.874440606616425,128.59706405225333,10,유료,40000.0,2.0,79001,,,대구 중구,체험처
164,링963봄 황동 각인 책갈피 클래스,충주액세서리 링963봄,개인사업장,제품 디자이너,현장직업체험형,,Y,Y,36.9709147170515,127.932214623269,30,유료,20000.0,2.0,79001,,,충북 충주시,학교
163,내 손안에 작은 정원 프로젝트(다회차 프로그램),도담다육,개인사업장,기타,직업실무체험형,Y,Y,,37.0149831033859,127.86548868637,90,유료,20000.0,2.0,79001,,,충북 충주시,학교
162,(직업인멘토) 조향사,파주시진로진학지원센터,공공기관/공기업,화학공학 기술자 및 시험원,직업실무체험형,Y,Y,Y,37.71259404079462,126.68647309054312,100,유료,12000.0,2.0,79001,,62001.0,경기 파주시,학교
161,"자연을 엮다, 라탄공예 체험",온더로드 천마산,개인사업장,공예,현장직업체험형,Y,Y,Y,35.0935832167422,129.017340072891,10,무료,,2.0,79001,,,부산 서구,체험처
160,(직업인멘토) 쇼호스트,파주시진로진학지원센터,공공기관/공기업,연극·영화·방송 전문가,직업실무체험형,Y,Y,Y,37.71261900566208,126.68654386757002,100,유료,7000.0,2.0,79001,,62001.0,경기 파주시,학교
159,"플로리스트, 꽃을 디자인하다",온더로드 천마산,개인사업장,기타 시각 및 공연 예술가,현장직업체험형,Y,Y,Y,35.0935832167422,129.017340072891,10,무료,,2.0,79001,,,부산 서구,체험처
158,2026년 찾아가는 꿈마중 (경남여자고등학교-창업동아리),동구진로교육지원센터,공공기관/공기업,기타,직업실무체험형,,,Y,35.13289294732123,129.04125431748906,200,무료,,2.0,79001,,,부산 동구,체험처
157,내 책상위의 친구 테라코타 비즈식물 만들기,522스튜디오,개인사업장,공예,학과체험형,Y,Y,Y,37.0080705033715,127.27979032841,20,유료,35000.0,2.0,79001,,,경기 안성시,학교
156,"시들지 않는 꽃, 보존화 디자이너 [프리저브드액자]",수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,35000.0,2.0,79001,,,경기 화성시,학교
155,꽃과 식물로 예술을 표현하는 식물예술가 [압화액자],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
154,특별한 순간을 연출하는 시즌데코레이터 [크리스마스트리],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,35000.0,2.0,79001,,,경기 화성시,학교
153,나의 꿈을 디자인 하다! 고교학점제 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,기타 교사,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
152,모스로 공간을 디자인하는 플랜트디자이너 [모스아트],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
151,OWN IT 기업가 정신과 창업캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
150,향기로 식물을 이해하는 허브전문가 [허브화분],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
149,체인지 메이커 세상을 바꾸는 기업가 정신과 창업캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
148,작은 숲을 디자인하는 원예전문가 [테라리움],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
147,식물로 창작하는 원예디자이너 [다육아트],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
146,잡(JOB)다한 진로 비전 설계 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
145,청소년 진로체험 방학특강,종로청소년문화의집,공공기관/공기업,감독 및 기술감독,현장직업체험형,Y,Y,,37.5753265880665,127.010132952839,75,유료,90000.0,2.0,79001,,,서울 종로구,체험처
144,식물로 마음을 돌보는 치유농업사 [치유정원],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
143,자기주도학습 스마트 러닝 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
142,"자존감 ON! 퍼스널브랜딩 진로캠프_나를 발견하고, 나답게 빛나는 미래를 만들다",(주)드림에듀온,민간기업,기타,캠프형,,Y,Y,36.3688491693756,127.337892877669,30,유료,600000.0,6.0,79001,,62001.0,대전 유성구,학교
141,식물로 지구를 지키는 환경원예전문가 [공기정화식물],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,25000.0,2.0,79001,,,경기 화성시,학교
140,자기주도학습 Switch On 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
139,자신감 ON! 드림스피치 진로캠프_생각과 꿈을 자신 있게 표현하며 성장하는 스피치를 배우다,(주)드림에듀온,민간기업,기타,캠프형,,Y,Y,36.3688491693756,127.337892877669,30,유료,600000.0,6.0,79001,,62001.0,대전 유성구,학교
138,꽃으로 계절을 디자인하는 플로리스트 [리스],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,35000.0,2.0,79001,,,경기 화성시,학교
137,디지털 포트폴리오 & AI 면접 마스터 세상 데뷔 프로젝트 with AI 캠프,(주)비전에듀랩,민간기업,데이터 전문가,캠프형,,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
136,우리함께 ON! 리더십 진로캠프_함께 성장하며 미래를 이끄는 리더십을 배우다,(주)드림에듀온,민간기업,기타,캠프형,,Y,Y,36.3688491693756,127.337892877669,30,유료,600000.0,6.0,79001,,62001.0,대전 유성구,학교
135,꽃으로 감성을 판매하는 플로리스트 [플라워백],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,35000.0,2.0,79001,,,경기 화성시,학교
134,"디지털 시민성, 디지털 리터러시 디지털 시민 ON 캠프",(주)비전에듀랩,민간기업,데이터 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
133,"우리사이 ON! 공감소통 진로캠프_나와 서로를 이해하고, 함께 성장하는 소통을 배우다",(주)드림에듀온,민간기업,기타,캠프형,,Y,Y,36.3688491693756,127.337892877669,30,유료,600000.0,6.0,79001,,62001.0,대전 유성구,학교
132,꽃으로 공간을 연출하는 플로리스트 [센터피스],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,35000.0,2.0,79001,,,경기 화성시,학교
131,강사 및 멘토지원 - 간호사(3시간 과정),울산동구청소년진로지원센터,공공기관/공기업,간호사,대화형,,Y,Y,35.50627275740647,129.4175374039674,100,유료,150000.0,3.0,79001,5.0,,울산 동구,학교
130,강사 및 멘토지원 - 영상제작자(3시간 과정),울산동구청소년진로지원센터,공공기관/공기업,영상·녹화·편집 기사,대화형,,Y,Y,35.50642650539868,129.41750895620186,100,유료,150000.0,3.0,79001,5.0,,울산 동구,학교
129,AI 실전활용 AI(아이)디어 캠프 [AI + ㈜비전에듀랩 워크북 활용],(주)비전에듀랩,민간기업,기타 데이터 및 네트워크 전문가,캠프형,Y,Y,Y,37.3923133697778,126.956516194105,0,유료,20000.0,6.0,79001,,,경기 안양시,체험처
128,꽃으로 감정을 디자인하는 플로리스트 [꽃바구니],수이평생교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,37.2046839635884,127.10784215332,30,유료,35000.0,2.0,79001,,,경기 화성시,학교
127,가치 ON! 창업가정신 진로캠프_문제를 발견하고 가치를 만드는 창업가정신을 배우다,(주)드림에듀온,민간기업,기타,캠프형,,Y,Y,36.3688491693756,127.337892877669,30,유료,600000.0,6.0,79001,,62001.0,대전 유성구,학교
126,[학교방문형]동물사육사 체험교육,어흥이벤트,개인사업장,기타,현장직업체험형,Y,,,37.2663536965585,126.882476760968,40,유료,11000.0,120.0,79001,,,경기 화성시,학교
125,SW 엔지니어와 함께하는 AI 로봇 코딩 및 SW 분야 진로체험,(주)진교연,민간기업,소프트웨어 개발자,직업실무체험형,Y,Y,Y,35.183164124534485,128.08526956017752,26,유료,20000.0,2.0,79001,,62001.0,경남 진주시,체험처
124,청소년 방학특강 영화 제작 진로체험 프로그램,한국영화인협회,청소년/시민단체,감독 및 기술감독,직업실무체험형,Y,Y,,37.5753265880665,127.010132952839,75,유료,90000.0,10.0,79001,,,서울 종로구,체험처
123,"감성·창의·힐링이 함께하는 공예 프로그램 – 11년 교사, 교육에서 공예로 이어진 길",오브담아틀리에,개인사업장,공예,직업실무체험형,Y,Y,Y,36.31345625259424,127.38177130375958,30,유료,30000.0,1.0,79001,,,대전 서구,학교
122,[뚝딱뚝딱 꿈꾸는 목공DIY] 미니책꽂이,영우네농장,개인사업장,건축·토목공학 기술자 및 시험원,현장직업체험형,Y,Y,Y,36.49640848223197,127.03504929520956,25,유료,25000.0,2.0,79001,,,충남 공주시,학교
121,애견미용사 진로제험,MBC아카데미애견미용학원,개인사업장,반려동물 미용 및 관리 종사원,직업실무체험형,,,Y,37.5053066522316,126.75194318018796,10,무료,,2.0,79001,,,경기 부천시,체험처
120,순천만거차뻘배체험,순천만거차뻘배체험장,청소년/시민단체,어업 종사자,현장직업체험형,Y,Y,,34.8371182293641,127.446662042888,200,유료,13000.0,2.0,79001,,62001.0,전남 순천시,체험처
119,2026년 법과학체험교실(2학기),국립과학수사연구원,공공기관/공기업,연구직 및 공학 기술직,현장직업체험형,,Y,,37.32816165732977,127.97452495660144,80,무료,,2.0,79001,,62001.0,강원 원주시,체험처
118,플라스틱 메이커,플라스미스,개인사업장,제품 디자이너,강연형,Y,Y,,37.48544623892753,126.98193178478652,30,유료,10000.0,2.0,79001,,,서울 동작구,학교
117,작은공하나!큰변화!(씨앗볼만들기체험),헤오름치유농업연구소,개인사업장,원예작물 재배원,강연형,Y,,,36.4816788992204,127.326858644491,40,유료,13000.0,1.0,79001,,,세종 세종시,학교
116,대경생활과학고등학교 푸드조리디자인과 체험,대경생활과학고등학교,학교/대학교,주방장 및 요리 연구가,학과체험형,,Y,,37.55644537938626,127.017327072268,25,무료,,2.0,79001,,,서울 중구,체험처
115,대경생활과학고등학교 캐릭터디자인과 체험,대경생활과학고등학교,학교/대학교,기타디자인,학과체험형,,Y,,37.55644537938626,127.017327072268,25,무료,,2.0,79001,,,서울 중구,체험처
114,연퀴즈ON,연수구청소년센터,청소년/시민단체,진로교육,대화형,,Y,Y,37.41099205645541,126.62921236757828,1105,무료,,2.0,79001,5.0,62001.0,인천 연수구,학교
113,대경생활과학고등학교 방송공연콘텐츠과 체험,대경생활과학고등학교,학교/대학교,예술교육,학과체험형,,Y,,37.55644537938626,127.017327072268,25,무료,,2.0,79001,,,서울 중구,체험처
112,AI디자이너 : 상상을 현실로 만들다.,아이스페이스(진천),민간기업,미디어 콘텐츠 디자이너,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 진천군,학교
111,"AI 코딩 : 웹 개발자, 게임&프로그램 기획",아이스페이스(진천),민간기업,웹 개발자,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 진천군,학교
110,AI뉴미디어 창작하기,아이스페이스(진천),민간기업,미디어 콘텐츠 디자이너,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 진천군,학교
109,강사 및 멘토지원 – 자율주행자동차개발자(2시간 과정),울산동구청소년진로지원센터,공공기관/공기업,컴퓨터시스템 전문가,대화형,,Y,Y,35.50636413258013,129.41747402748018,100,유료,80000.0,2.0,79001,,,울산 동구,학교
108,AI 미래 진로 프리미엄 컨설턴트,아이스페이스(진천),민간기업,기타,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 진천군,학교
107,대학생 학과진로강연,연수구청소년센터,청소년/시민단체,기타사회과학,대화형,,Y,Y,37.4125331479027,126.660620941061,1698,무료,,2.0,79001,4.5,62001.0,인천 연수구,학교
106,"(공예 디자이너 체험) 힙한 화분, 힙팟 만들기",피어난공방,개인사업장,공예원,현장직업체험형,Y,Y,Y,35.55528846460131,129.34114723720998,20,유료,30000.0,2.0,79001,,,울산 중구,체험처
105,캠퍼스 팝업스토어,강서구진로교육지원센터,공공기관/공기업,기타,학과체험형,,Y,Y,35.0845804004065,128.899781033855,999,무료,,2.0,79001,5.0,62001.0,부산 강서구,체험처
104,제과제빵(초코 마들렌),영화학교,학교/대학교,제과·제빵원,현장직업체험형,Y,Y,,35.0659111691242,126.516624840635,4,무료,,2.0,79001,,62002.0,전남 함평군,체험처
103,수납정리전문가_사회복지,제주삼춘협동조합,민간기업,컴퓨터그래픽스모델링,학과체험형,,Y,Y,33.37364420402927,126.8436233427729,120,유료,10000.0,3.0,79001,5.0,62001.0,제주 서귀포시,체험처
102,2026 진로지원멘토단 진로코치 프로그램,과천시진로체험지원센터,공공기관/공기업,기타,강연형,,Y,,37.42683650069645,126.9925433543028,9999,무료,,2.0,79001,,62001.0,경기 과천시,학교
101,드론 조종 입문 진로체험,에토스미래교육연구원,민간기업,기타,현장직업체험형,Y,Y,Y,37.36714966223733,127.10704220806852,25,유료,13200.0,2.0,79001,,,경기 성남시,학교
100,2026 4차산업동아리,과천시진로체험지원센터,공공기관/공기업,기타,강연형,,Y,,37.42682749176891,126.99256312660292,9999,무료,,2.0,79001,,62001.0,경기 과천시,학교
99,[9월 교육기부 3개교 선정] 초등 AI·드론 미래기술,에토스미래교육연구원,민간기업,기타,현장직업체험형,Y,,,37.36714966223733,127.10704220806852,200,무료,,1.0,79001,,,경기 성남시,학교
98,"모두를 위한 스포츠, 매트퍼링 체험 교실",두드림연구소,민간기업,기타 스포츠 및 여가서비스 종사원,직업실무체험형,Y,Y,Y,36.18713673437427,127.098743525871,40,유료,10000.0,2.0,79001,4.0,62001.0,충남 논산시,학교
97,액막이 명태,영양목재문화체험장,공공기관/공기업,제품 디자이너,현장직업체험형,Y,,,36.70073340255082,129.11232266610287,20,유료,15000.0,1.0,79001,,,경북 영양군,체험처
